Engine Size(L),Cylinders,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),Trans_Type,Num_Gears,Make_Enc,Vehicle_Class_Enc,Fuel_E,Fuel_N,Fuel_X,Fuel_Z,Fuel_Efficiency_Score,City_Hwy_Ratio,Displacement_per_Cyl,Fuel_Efficiency_Score,Engine_Load_Index,Green_Score,CO2 Emissions(g/km),High_Emitter
-0.11821151658073778,0.21057497551210097,0.15527449352835634,-0.10866588779719229,0.07776789977688554,-0.34317775159840364,1,0.7734709118315473,3,2,False,False,False,True,-0.315677719124027,0.841987905695822,-0.5197299267293762,-0.315677719124027,-0.13287543163935586,-0.38662731843951365,258,0
0.6202979580396417,1.3045575250420802,0.3267012484365776,-0.33345512627962015,0.11234233478093766,-0.34317775159840364,1,0.7734709118315473,3,2,False,False,False,True,-0.34655143632191115,2.1117576757661563,-0.5197297045003694,-0.34655143632191115,0.7788876927802907,-0.398778333457891,265,0
-0.11821151658073778,0.21057497551210097,-0.7875726584668609,-1.1426963848163607,-0.8903162803365595,0.901396333630378,1,0.7734709118315473,3,2,False,False,False,False,0.8472322598003144,0.9913808618688633,-0.5197299267293762,0.8472322598003144,-0.13287543163935586,0.7301319932424918,224,0
-0.11821151658073778,0.21057497551210097,0.15527449352835634,-0.10866588779719229,0.07776789977688554,-0.34317775159840364,1,0.7734709118315473,3,1,False,False,False,True,-0.315677719124027,0.841987905695822,-0.5197299267293762,-0.315677719124027,-0.13287543163935586,-0.38662731843951365,258,0
0.6202979580396417,1.3045575250420802,0.6124125066169465,0.2959547414711772,0.5272355548295569,-0.6197497705381328,1,0.7734709118315473,3,1,False,False,False,True,-0.678505646715987,1.0523087750379703,-0.5197297045003694,-0.678505646715987,0.7788876927802907,-0.6278473352588512,288,1
2.3188697496665145,3.4925226241020386,1.7552575393384222,1.1051960000079177,1.5644686049511056,-1.311179817887456,1,0.7734709118315473,3,1,False,False,False,True,-1.283518980167912,1.9195636031660757,-0.25305461957904235,-1.283518980167912,3.6183785659729035,-1.0453440743590379,363,1
-0.11821151658073778,0.21057497551210097,-0.7875726584668609,-1.1426963848163607,-0.8903162803365595,0.901396333630378,1,0.7734709118315473,3,1,False,False,False,False,0.8472322598003144,0.9913808618688633,-0.5197299267293762,0.8472322598003144,-0.13287543163935586,0.7301319932424918,224,0
-0.8567209912011173,-0.8834075740178783,-0.21615014210612296,-0.10866588779719229,-0.16425314525147555,-0.06660573265867437,1,0.7734709118315473,3,9,False,False,False,True,-0.08309571780149266,-0.3161538335158901,-0.5197303711873325,-0.08309571780149266,-0.7841348062248177,-0.17792147542962503,242,0
-0.8567209912011173,-0.8834075740178783,-0.15900789047004937,-0.2435394308866493,-0.19882758025552708,-0.06660573265867437,1,0.7734709118315473,3,11,False,False,False,True,-0.047313871689934534,0.23933492008728235,-0.5197303711873325,-0.047313871689934534,-0.7841348062248177,-0.16271214360747763,239,0
-0.11821151658073778,0.21057497551210097,0.09813224189228276,0.07116550298874935,0.07776789977688554,-0.34317775159840364,1,0.7734709118315473,3,11,False,False,False,True,-0.315677719124027,0.16414580495037223,-0.5197299267293762,-0.315677719124027,-0.13287543163935586,-0.38662731843951365,258,0
-0.11821151658073778,0.21057497551210097,-0.6732881551947136,-0.5582443647620484,-0.6828696703122499,0.4865383052207841,1,0.7734709118315473,3,11,False,False,False,False,0.5371229388554154,-0.5765645514543086,-0.5197299267293762,0.5371229388554154,-0.13287543163935586,0.3590993945672623,244,0
-0.8567209912011173,-0.8834075740178783,-0.759001532648824,-0.33345512627962015,-0.6137208003041469,0.4865383052207841,1,0.7734709118315473,3,11,False,False,False,True,0.4427418401995029,-1.4775156786474615,-0.5197303711873325,0.4427418401995029,-0.7841348062248177,0.31303871410443285,212,0
-0.11821151658073778,0.21057497551210097,0.7266970098890941,0.8354489138290045,0.7692565998579179,-0.8963217894778621,1,0.7734709118315473,3,12,False,False,False,True,-0.8442731869725549,0.03202451357499122,-0.5197299267293762,-0.8442731869725549,-0.13287543163935586,-0.781071380358252,304,1
-0.11821151658073778,0.21057497551210097,-0.04472338719790171,-0.1536237354936785,-0.09510427524337256,-0.204891742128539,1,0.7734709118315473,3,12,False,False,False,False,-0.15265295155166797,0.34534886058130104,-0.5197299267293762,-0.15265295155166797,-0.13287543163935586,-0.26497634822531896,290,1
0.7679998529637178,1.3045575250420802,1.440975155340017,0.8804067615254899,1.2532986899146408,-1.1728938084175913,1,0.21641194129556357,3,13,False,False,False,True,-1.1281217180753467,1.7150488864902884,-0.2530548529195173,-1.1281217180753467,0.8830891927139646,-0.959176522038323,336,1
0.7679998529637178,1.3045575250420802,2.4695356847893444,1.9593951062411437,2.325106175040241,-1.5877518368271852,0,-0.34064702924042006,3,13,False,False,False,True,-1.5968498099412605,1.5746360339747323,-0.2530548529195173,-1.5968498099412605,0.8830891927139646,-1.2036396544082637,407,1
1.5065093275840973,2.3985400745720593,1.6124019102482376,0.7005753707395475,1.3224475599227443,-1.1728938084175913,1,0.21641194129556357,3,13,False,False,False,True,-1.1642877474309756,2.6321491992025488,-0.3063896845647786,-1.1642877474309756,2.081406441951214,-0.9699942998883105,347,1
1.5065093275840973,2.3985400745720593,2.440964558971308,2.139226497027086,2.3596806100442933,-1.5877518368271852,0,-0.34064702924042006,3,13,False,False,False,True,-1.6092518219483432,1.1583147382513659,-0.3063896845647786,-1.6092518219483432,2.081406441951214,-1.2067635445845508,409,1
0.7679998529637178,1.3045575250420802,1.440975155340017,0.8804067615254899,1.2532986899146408,-1.1728938084175913,1,0.21641194129556357,3,13,False,False,False,True,-1.1281217180753467,1.7150488864902884,-0.2530548529195173,-1.1281217180753467,0.8830891927139646,-0.959176522038323,336,1
0.7679998529637178,1.3045575250420802,2.4695356847893444,1.9593951062411437,2.325106175040241,-1.5877518368271852,0,-0.34064702924042006,3,13,False,False,False,True,-1.5968498099412605,1.5746360339747323,-0.2530548529195173,-1.5968498099412605,0.8830891927139646,-1.2036396544082637,407,1
1.5065093275840973,2.3985400745720593,1.6124019102482376,0.7005753707395475,1.3224475599227443,-1.1728938084175913,1,0.21641194129556357,3,13,False,False,False,True,-1.1642877474309756,2.6321491992025488,-0.3063896845647786,-1.1642877474309756,2.081406441951214,-0.9699942998883105,347,1
1.5065093275840973,2.3985400745720593,2.440964558971308,2.139226497027086,2.3596806100442933,-1.5877518368271852,0,-0.34064702924042006,3,13,False,False,False,True,-1.6092518219483432,1.1583147382513659,-0.3063896845647786,-1.6092518219483432,2.081406441951214,-1.2067635445845508,409,1
0.7679998529637178,1.3045575250420802,0.7838392615251683,0.8354489138290045,0.80383103486197,-0.8963217894778621,1,0.21641194129556357,3,10,False,False,False,True,-0.8665298385641568,0.17587274968213742,-0.2530548529195173,-0.8665298385641568,0.8830891927139646,-0.7884294306070305,306,1
0.7679998529637178,1.3045575250420802,0.755268135707131,1.015280304614947,0.8384054698660216,-0.8963217894778621,1,0.21641194129556357,3,10,False,False,False,True,-0.8884543013508225,-0.28304127904996085,-0.2530548529195173,-0.8884543013508225,0.8830891927139646,-0.7956776592185003,308,1
0.6202979580396417,1.3045575250420802,0.8409815131612418,-0.10866588779719229,0.5272355548295569,-0.6197497705381328,1,0.7734709118315473,3,2,False,False,False,True,-0.678505646715987,2.9800957319328325,-0.5197297045003694,-0.678505646715987,0.7788876927802907,-0.6278473352588512,293,1
-0.11821151658073778,0.21057497551210097,0.18384561934639312,0.07116550298874935,0.14691676978498916,-0.34317775159840364,1,0.21641194129556357,3,0,False,False,False,True,-0.3768835094059409,0.4197891332635092,-0.5197299267293762,-0.3768835094059409,-0.13287543163935586,-0.410716172792891,262,0
-0.11821151658073778,0.21057497551210097,0.5838413807989097,0.3409125891676634,0.49266111982550537,-0.6197497705381328,0,-0.34064702924042006,3,0,False,False,False,True,-0.6532967582287518,0.8510786356264206,-0.5197299267293762,-0.6532967582287518,-0.13287543163935586,-0.6187195553355477,285,1
-0.11821151658073778,0.21057497551210097,0.18384561934639312,0.07116550298874935,0.14691676978498916,-0.34317775159840364,1,0.21641194129556357,3,10,False,False,False,True,-0.3768835094059409,0.4197891332635092,-0.5197299267293762,-0.3768835094059409,-0.13287543163935586,-0.410716172792891,262,0
-0.11821151658073778,0.21057497551210097,0.5838413807989097,0.3409125891676634,0.49266111982550537,-0.6197497705381328,0,-0.34064702924042006,3,10,False,False,False,True,-0.6532967582287518,0.8510786356264206,-0.5197299267293762,-0.6532967582287518,-0.13287543163935586,-0.6187195553355477,285,1
